tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1001281,AppleSupport,False,Tue Jan 10 16:51:00 +0000 2023,"Let's help get this resolved. Have you tried a force restart? Press and quickly release Volume Up, then Volume Down, then hold the Side button.",,1001280
1001282,cust_00641,True,Wed May 10 01:04:00 +0000 2023,"@AppleSupport my phone won't update past ios 16.1, keeps failing",1001283,
1001283,AppleSupport,False,Wed May 10 01:30:00 +0000 2023,"Sorry about that. First, try restarting your device. If the issue persists, we can look deeper -- mind sending us a DM?",,1001282
1001284,cust_00642,True,Sun Jan 15 02:09:00 +0000 2023,@AppleSupport two factor authentication won't send code to my trusted device,1001285,
1001285,AppleSupport,False,Sun Jan 15 02:20:00 +0000 2023,"If you believe your account was accessed by someone else, please change your password immediately at iforgot.apple.com and enable two-factor authentication.",,1001284
1001286,cust_00643,True,Tue Oct 24 00:33:00 +0000 2023,@AppleSupport update to ios 16.4 and now my apps keep crashing constantly,1001287,
1001287,AppleSupport,False,Tue Oct 24 01:03:00 +0000 2023,"Sorry about that. First, try restarting your device. If the issue persists, we can look deeper -- mind sending us a DM?",,1001286
1001288,cust_00644,True,Fri Dec 29 15:23:00 +0000 2023,@AppleSupport genuinely impressed with how fast apple support resolved my battery issue,1001289,
1001289,AppleSupport,False,Fri Dec 29 15:53:00 +0000 2023,"That means a lot, thank you for letting us know! 😊",,1001288
1001290,cust_00645,True,Thu Apr 27 13:07:00 +0000 2023,"@AppleSupport thank you so much for the help yesterday, phone works great now",1001291,
1001291,AppleSupport,False,Thu Apr 27 13:46:00 +0000 2023,Awesome to hear! Don't hesitate to reach out if anything else comes up.,,1001290
1001292,cust_00646,True,Fri Jan 05 01:05:00 +0000 2024,"@AppleSupport thank you so much for the help yesterday, phone works great now",1001293,
1001293,AppleSupport,False,Fri Jan 05 02:35:00 +0000 2024,We're so glad we could help! Thanks for the kind words.,,1001292
1001294,cust_00647,True,Wed Apr 26 17:26:00 +0000 2023,@AppleSupport is there a way to see which apps are using the most battery,1001295,
1001295,AppleSupport,False,Wed Apr 26 18:55:00 +0000 2023,You can toggle that off in Settings > Messages > Send Read Receipts. Let us know if you run into any issues!,,1001294
1001296,cust_00648,True,Mon Dec 11 03:25:00 +0000 2023,@AppleSupport how do i free up storage on my iPhone XS without deleting photos,1001297,
1001297,AppleSupport,False,Mon Dec 11 04:19:00 +0000 2023,Great question! You can use Quick Start or iCloud Backup to transfer everything over -- here's a guide: support.apple.com/HT204350,,1001296
1001298,cust_00649,True,Mon Jan 15 05:04:00 +0000 2024,"@AppleSupport my phone won't update past ios 16.4, keeps failing",1001299,
1001299,AppleSupport,False,Mon Jan 15 06:01:00 +0000 2024,"Sorry about that. First, try restarting your device. If the issue persists, we can look deeper -- mind sending us a DM?",,1001298
1001300,cust_00650,True,Tue May 23 22:49:00 +0000 2023,@AppleSupport can you explain how family sharing works for app purchases,1001301,
1001301,AppleSupport,False,Tue May 23 23:43:00 +0000 2023,You can toggle that off in Settings > Messages > Send Read Receipts. Let us know if you run into any issues!,,1001300
1001302,cust_00651,True,Tue Sep 19 08:09:00 +0000 2023,@AppleSupport how do i free up storage on my iPhone 12 without deleting photos,1001303,
1001303,AppleSupport,False,Tue Sep 19 08:29:00 +0000 2023,You can toggle that off in Settings > Messages > Send Read Receipts. Let us know if you run into any issues!,,1001302
1001304,cust_00652,True,Mon Feb 20 23:03:00 +0000 2023,"@AppleSupport my iphone iPhone XR battery drains so fast after the update, it's unusable",1001305,
1001305,AppleSupport,False,Mon Feb 20 23:47:00 +0000 2023,"That doesn't sound right. Let's get this sorted -- which iOS version are you on, and does this happen with specific apps or all the time?",,1001304
1001306,cust_00653,True,Mon Jun 05 19:39:00 +0000 2023,"@AppleSupport my iPhone 12 won't turn on at all, screen is completely black",1001307,
1001307,AppleSupport,False,Mon Jun 05 21:06:00 +0000 2023,"Sorry to hear this. If a force restart doesn't help, this may need a closer look. Can you DM us your device serial number?",,1001306
1001308,cust_00654,True,Sat Sep 09 16:16:00 +0000 2023,@AppleSupport can you explain how family sharing works for app purchases,1001309,
1001309,AppleSupport,False,Sat Sep 09 17:08:00 +0000 2023,Great question! You can use Quick Start or iCloud Backup to transfer everything over -- here's a guide: support.apple.com/HT204350,,1001308
1001310,cust_00655,True,Sun Jun 11 12:28:00 +0000 2023,@AppleSupport how do i free up storage on my iPhone 11 without deleting photos,1001311,
1001311,AppleSupport,False,Sun Jun 11 13:33:00 +0000 2023,"Check Settings > General > iPhone Storage for a breakdown by app, plus recommendations to free up space.",,1001310
1001312,cust_00656,True,Fri Mar 10 09:45:00 +0000 2023,@AppleSupport billed for icloud storage i already cancelled,1001313,
1001313,AppleSupport,False,Fri Mar 10 11:15:00 +0000 2023,"For unauthorized purchases, please report it directly at reportaproblem.apple.com. If you need further help, DM us the order details.",,1001312
1001314,cust_00657,True,Fri Oct 20 15:30:00 +0000 2023,@AppleSupport genuinely impressed with how fast apple support resolved my battery issue,1001315,
1001315,AppleSupport,False,Fri Oct 20 16:51:00 +0000 2023,We're so glad we could help! Thanks for the kind words.,,1001314
1001316,cust_00658,True,Sun Jan 28 09:20:00 +0000 2024,"@AppleSupport locked out of my apple id, verification code never arrives",1001317,
1001317,AppleSupport,False,Sun Jan 28 09:26:00 +0000 2024,"Let's get your account secured. Please visit iforgot.apple.com to reset your password, or DM us if you're still stuck.",,1001316
1001318,cust_00659,True,Fri Jul 14 03:27:00 +0000 2023,@AppleSupport two factor authentication won't send code to my trusted device,1001319,
1001319,AppleSupport,False,Fri Jul 14 04:52:00 +0000 2023,"Let's get your account secured. Please visit iforgot.apple.com to reset your password, or DM us if you're still stuck.",,1001318
1001320,cust_00660,True,Tue Oct 31 02:58:00 +0000 2023,@AppleSupport ordered my iPhone 13 mini 2 weeks ago and it still says preparing to ship,1001321,
1001321,AppleSupport,False,Tue Oct 31 03:05:00 +0000 2023,We can help look into that. Could you send us your order number via DM so we can check the latest status?,,1001320
1001322,cust_00661,True,Sun Dec 03 13:36:00 +0000 2023,@AppleSupport can you explain how family sharing works for app purchases,1001323,
1001323,AppleSupport,False,Sun Dec 03 14:19:00 +0000 2023,"Check Settings > General > iPhone Storage for a breakdown by app, plus recommendations to free up space.",,1001322
1001324,cust_00662,True,Fri Oct 20 12:20:00 +0000 2023,@AppleSupport requested a refund 2 weeks ago and haven't heard back,1001325,
1001325,AppleSupport,False,Fri Oct 20 13:27:00 +0000 2023,"For unauthorized purchases, please report it directly at reportaproblem.apple.com. If you need further help, DM us the order details.",,1001324
1001326,cust_00663,True,Mon Mar 27 19:19:00 +0000 2023,@AppleSupport two factor authentication won't send code to my trusted device,1001327,
1001327,AppleSupport,False,Mon Mar 27 19:58:00 +0000 2023,"If you believe your account was accessed by someone else, please change your password immediately at iforgot.apple.com and enable two-factor authentication.",,1001326
1001328,cust_00664,True,Wed Jan 25 09:36:00 +0000 2023,@AppleSupport can i change the shipping address on my pending order,1001329,
1001329,AppleSupport,False,Wed Jan 25 10:13:00 +0000 2023,That's not the experience we want. Let's take a closer look -- can you send your order confirmation number in a DM?,,1001328
1001330,cust_00665,True,Wed Oct 18 16:30:00 +0000 2023,@AppleSupport since the 16.4 update wifi keeps dropping every few minutes,1001331,
1001331,AppleSupport,False,Wed Oct 18 17:28:00 +0000 2023,"Sorry about that. First, try restarting your device. If the issue persists, we can look deeper -- mind sending us a DM?",,1001330
1001332,cust_00666,True,Sat Jun 10 06:26:00 +0000 2023,"@AppleSupport customer service today was amazing, appreciate you guys",1001333,
1001333,AppleSupport,False,Sat Jun 10 07:49:00 +0000 2023,We're so glad we could help! Thanks for the kind words.,,1001332
1001334,cust_00667,True,Thu Apr 06 18:31:00 +0000 2023,@AppleSupport genuinely impressed with how fast apple support resolved my battery issue,1001335,
1001335,AppleSupport,False,Thu Apr 06 18:41:00 +0000 2023,Awesome to hear! Don't hesitate to reach out if anything else comes up.,,1001334
1001336,cust_00668,True,Thu Apr 13 11:29:00 +0000 2023,@AppleSupport genuinely impressed with how fast apple support resolved my battery issue,1001337,
1001337,AppleSupport,False,Thu Apr 13 11:40:00 +0000 2023,We're so glad we could help! Thanks for the kind words.,,1001336
1001338,cust_00669,True,Mon Jul 31 08:52:00 +0000 2023,"@AppleSupport my phone has a manufacturing defect, camera bump is uneven, can i get a replacement",1001339,
1001339,AppleSupport,False,Mon Jul 31 09:09:00 +0000 2023,A swollen battery should be looked at right away for safety. Please stop using the device and visit an Apple Store or Authorized Service Provider as soon as possible.,,1001338
1001340,cust_00670,True,Sun Apr 09 00:15:00 +0000 2023,"@AppleSupport stuck on apple logo for over an hour now, tried restarting",1001341,
1001341,AppleSupport,False,Sun Apr 09 00:43:00 +0000 2023,"Sorry to hear this. If a force restart doesn't help, this may need a closer look. Can you DM us your device serial number?",,1001340
1001342,cust_00671,True,Sat May 20 04:01:00 +0000 2023,"@AppleSupport stuck on apple logo for over an hour now, tried restarting",1001343,
1001343,AppleSupport,False,Sat May 20 04:06:00 +0000 2023,"We know how important your device is, let's work through this. Have you tried a force restart and letting it charge for at least 30 minutes first?",,1001342
1001344,cust_00672,True,Sun Feb 12 10:38:00 +0000 2023,"@AppleSupport battery health is at 73% and phone dies by 2pm, is this normal",1001345,
1001345,AppleSupport,False,Sun Feb 12 11:11:00 +0000 2023,Sorry to hear this! A few background app or settings checks can help here. Mind moving to DM so we can look into your device specifics?,,1001344
1001346,cust_00673,True,Fri Oct 20 23:32:00 +0000 2023,"@AppleSupport ios 15.7 update bricked my iPhone XS, stuck on apple logo",1001347,
1001347,AppleSupport,False,Sat Oct 21 00:05:00 +0000 2023,"Sorry about that. First, try restarting your device. If the issue persists, we can look deeper -- mind sending us a DM?",,1001346
1001348,cust_00674,True,Wed Jan 31 10:21:00 +0000 2024,@AppleSupport downloaded the new update and now touch id doesn't work at all,1001349,
1001349,AppleSupport,False,Wed Jan 31 10:46:00 +0000 2024,That's not expected after an update. Can you tell us the exact iOS version and model? We'll go from there.,,1001348
1001350,cust_00675,True,Sun May 21 14:26:00 +0000 2023,"@AppleSupport my phone has a manufacturing defect, camera bump is uneven, can i get a replacement",1001351,
1001351,AppleSupport,False,Sun May 21 15:23:00 +0000 2023,This sounds like it needs a closer look by a technician. You can check your coverage and start a service request at getsupport.apple.com.,,1001350
1001352,cust_00676,True,Sat Dec 16 07:17:00 +0000 2023,@AppleSupport how do i turn off read receipts in imessage,1001353,
1001353,AppleSupport,False,Sat Dec 16 08:37:00 +0000 2023,You can toggle that off in Settings > Messages > Send Read Receipts. Let us know if you run into any issues!,,1001352
1001354,cust_00677,True,Sun Jan 14 21:51:00 +0000 2024,"@AppleSupport my iphone iPhone 13 battery drains so fast after the update, it's unusable",1001355,
1001355,AppleSupport,False,Sun Jan 14 22:40:00 +0000 2024,We'd like to check a few things with you. Can you check Settings > Battery > Battery Health & Charging and let us know the max capacity shown?,,1001354
1001356,cust_00678,True,Sun Oct 01 07:54:00 +0000 2023,@AppleSupport since the 16.1 update wifi keeps dropping every few minutes,1001357,
1001357,AppleSupport,False,Sun Oct 01 08:35:00 +0000 2023,That's not expected after an update. Can you tell us the exact iOS version and model? We'll go from there.,,1001356
1001358,cust_00679,True,Fri Mar 24 14:40:00 +0000 2023,"@AppleSupport my phone has a manufacturing defect, camera bump is uneven, can i get a replacement",1001359,
1001359,AppleSupport,False,Fri Mar 24 15:25:00 +0000 2023,We'd recommend booking a check-in at your nearest Apple Store or starting a repair request online so we can assess coverage.,,1001358
1001360,cust_00680,True,Tue Feb 21 05:44:00 +0000 2023,"@AppleSupport my kid made in app purchases without permission, can i get refunded",1001361,
1001361,AppleSupport,False,Tue Feb 21 06:45:00 +0000 2023,Sorry about the unexpected charge. Please DM us the receipt/order number so we can look into a refund on our end.,,1001360
1001362,cust_00681,True,Fri Jan 26 01:41:00 +0000 2024,@AppleSupport why does my iPhone XR lose 20% battery in an hour just sitting there,1001363,
1001363,AppleSupport,False,Fri Jan 26 02:23:00 +0000 2024,"That doesn't sound right. Let's get this sorted -- which iOS version are you on, and does this happen with specific apps or all the time?",,1001362
1001364,cust_00682,True,Sun Oct 22 02:07:00 +0000 2023,@AppleSupport forgot my apple id password and the reset email isn't coming,1001365,
1001365,AppleSupport,False,Sun Oct 22 03:02:00 +0000 2023,"If you believe your account was accessed by someone else, please change your password immediately at iforgot.apple.com and enable two-factor authentication.",,1001364
1001366,cust_00683,True,Sun Aug 20 15:55:00 +0000 2023,@AppleSupport forgot my apple id password and the reset email isn't coming,1001367,
